caldt,spindx,sprtrn
2015-06-18,2121.24,0.009903
2015-06-19,2109.99,-0.005304
2015-06-22,2122.85,0.006095
2015-06-23,2124.20,0.000636
2015-06-24,2108.58,-0.007353
2015-06-25,2102.31,-0.002974
2015-06-26,2101.49,-0.000390
2015-06-29,2057.64,-0.020866
2015-06-30,2063.11,0.002658
2015-07-01,2077.42,0.006936
2015-07-02,2076.78,-0.000308
2015-07-06,2068.76,-0.003862
2015-07-07,2081.34,0.006081
2015-07-08,2046.68,-0.016653
2015-07-09,2051.31,0.002262
2015-07-10,2076.62,0.012338
2015-07-13,2099.60,0.011066
2015-07-14,2108.95,0.004453
2015-07-15,2107.40,-0.000735
2015-07-16,2124.29,0.008015
2015-07-17,2126.64,0.001106
2015-07-20,2128.28,0.000771
2015-07-21,2119.21,-0.004262
2015-07-22,2114.15,-0.002388
2015-07-23,2102.15,-0.005676
2015-07-24,2079.65,-0.010703
2015-07-27,2067.64,-0.005775
2015-07-28,2093.25,0.012386
2015-07-29,2108.57,0.007319
2015-07-30,2108.63,0.000028
2015-07-31,2103.84,-0.002272
2015-08-03,2098.04,-0.002757
2015-08-04,2093.32,-0.002250
2015-08-05,2099.84,0.003115
2015-08-06,2083.56,-0.007753
2015-08-07,2077.57,-0.002875
2015-08-10,2104.18,0.012808
2015-08-11,2084.07,-0.009557
2015-08-12,2086.05,0.000950
2015-08-13,2083.39,-0.001275
2015-08-14,2091.54,0.003912
2015-08-17,2102.44,0.005211
2015-08-18,2096.92,-0.002626
2015-08-19,2079.61,-0.008255
2015-08-20,2035.73,-0.021100
2015-08-21,1970.89,-0.031851
2015-08-24,1893.21,-0.039414
2015-08-25,1867.61,-0.013522
2015-08-26,1940.51,0.039034
2015-08-27,1987.66,0.024298
2015-08-28,1988.87,0.000609
2015-08-31,1972.18,-0.008392
2015-09-01,1913.85,-0.029576
2015-09-02,1948.86,0.018293
2015-09-03,1951.13,0.001165
2015-09-04,1921.22,-0.015330
2015-09-08,1969.41,0.025083
2015-09-09,1942.04,-0.013898
2015-09-10,1952.29,0.005278
2015-09-11,1961.05,0.004487
2015-09-14,1953.03,-0.004090
2015-09-15,1978.09,0.012831
2015-09-16,1995.31,0.008705
2015-09-17,1990.20,-0.002561
2015-09-18,1958.03,-0.016164
2015-09-21,1966.97,0.004566
2015-09-22,1942.74,-0.012318
2015-09-23,1938.76,-0.002049
2015-09-24,1932.24,-0.003363
2015-09-25,1931.34,-0.000466
2015-09-28,1881.77,-0.025666
2015-09-29,1884.09,0.001233
2015-09-30,1920.03,0.019076
2015-10-01,1923.82,0.001974
2015-10-02,1951.36,0.014315
2015-10-05,1987.05,0.018290
2015-10-06,1979.92,-0.003588
2015-10-07,1995.83,0.008036
2015-10-08,2013.43,0.008818
2015-10-09,2014.89,0.000725
2015-10-12,2017.46,0.001276
2015-10-13,2003.69,-0.006825
2015-10-14,1994.24,-0.004716
2015-10-15,2023.86,0.014853
2015-10-16,2033.11,0.004570
2015-10-19,2033.66,0.000271
2015-10-20,2030.77,-0.001421
2015-10-21,2018.94,-0.005825
2015-10-22,2052.51,0.016628
2015-10-23,2075.15,0.011030
2015-10-26,2071.18,-0.001913
2015-10-27,2065.89,-0.002554
2015-10-28,2090.35,0.011840
2015-10-29,2089.41,-0.000450
2015-10-30,2079.36,-0.004810
2015-11-02,2104.05,0.011874
2015-11-03,2109.79,0.002728
2015-11-04,2102.31,-0.003545
2015-11-05,2099.93,-0.001132
2015-11-06,2099.20,-0.000348
2015-11-09,2078.58,-0.009823
2015-11-10,2081.72,0.001511
2015-11-11,2075.00,-0.003228
2015-11-12,2045.97,-0.013990
2015-11-13,2023.04,-0.011207
2015-11-16,2053.19,0.014903
2015-11-17,2050.44,-0.001339
2015-11-18,2083.58,0.016162
2015-11-19,2081.24,-0.001123
2015-11-20,2089.17,0.003810
2015-11-23,2086.59,-0.001235
2015-11-24,2089.14,0.001222
2015-11-25,2088.87,-0.000129
2015-11-27,2090.11,0.000594
2015-11-30,2080.41,-0.004641
2015-12-01,2102.63,0.010681
2015-12-02,2079.51,-0.010996
2015-12-03,2049.62,-0.014374
2015-12-04,2091.69,0.020526
2015-12-07,2077.07,-0.006990
2015-12-08,2063.59,-0.006490
2015-12-09,2047.62,-0.007739
2015-12-10,2052.23,0.002251
2015-12-11,2012.37,-0.019423
2015-12-14,2021.94,0.004756
2015-12-15,2043.41,0.010619
2015-12-16,2073.07,0.014515
2015-12-17,2041.89,-0.015041
2015-12-18,2005.55,-0.017797
2015-12-21,2021.15,0.007778
2015-12-22,2038.97,0.008817
2015-12-23,2064.29,0.012418
2015-12-24,2060.99,-0.001599
2015-12-28,2056.50,-0.002179
2015-12-29,2078.36,0.010630
2015-12-30,2063.36,-0.007217
2015-12-31,2043.94,-0.009412
2016-01-04,2012.66,-0.015304
2016-01-05,2016.71,0.002012
2016-01-06,1990.26,-0.013115
2016-01-07,1943.09,-0.023700
2016-01-08,1922.03,-0.010838
2016-01-11,1923.67,0.000853
2016-01-12,1938.68,0.007803
2016-01-13,1890.28,-0.024965
2016-01-14,1921.84,0.016696
2016-01-15,1880.33,-0.021599
2016-01-19,1881.33,0.000532
2016-01-20,1859.33,-0.011694
2016-01-21,1868.99,0.005195
2016-01-22,1906.90,0.020284
2016-01-25,1877.08,-0.015638
2016-01-26,1903.63,0.014144
2016-01-27,1882.95,-0.010863
2016-01-28,1893.36,0.005529
2016-01-29,1940.24,0.024760
2016-02-01,1939.38,-0.000443
2016-02-02,1903.03,-0.018743
2016-02-03,1912.53,0.004992
2016-02-04,1915.45,0.001527
2016-02-05,1880.05,-0.018481
2016-02-08,1853.44,-0.014154
2016-02-09,1852.21,-0.000664
2016-02-10,1851.86,-0.000189
2016-02-11,1829.08,-0.012301
2016-02-12,1864.78,0.019518
2016-02-16,1895.58,0.016517
2016-02-17,1926.82,0.016480
2016-02-18,1917.83,-0.004666
2016-02-19,1917.78,-0.000026
2016-02-22,1945.50,0.014454
2016-02-23,1921.27,-0.012454
2016-02-24,1929.80,0.004440
2016-02-25,1951.70,0.011348
2016-02-26,1948.05,-0.001870
2016-02-29,1932.23,-0.008121
2016-03-01,1978.35,0.023869
2016-03-02,1986.45,0.004094
2016-03-03,1993.40,0.003499
2016-03-04,1999.99,0.003306
2016-03-07,2001.76,0.000885
2016-03-08,1979.26,-0.011240
2016-03-09,1989.26,0.005052
2016-03-10,1989.57,0.000156
2016-03-11,2022.19,0.016396
2016-03-14,2019.64,-0.001261
2016-03-15,2015.93,-0.001837
2016-03-16,2027.22,0.005600
2016-03-17,2040.59,0.006595
2016-03-18,2049.58,0.004406
2016-03-21,2051.60,0.000986
2016-03-22,2049.80,-0.000877
2016-03-23,2036.71,-0.006386
2016-03-24,2035.94,-0.000378
2016-03-28,2037.05,0.000545
2016-03-29,2055.01,0.008817
2016-03-30,2063.95,0.004350
2016-03-31,2059.74,-0.002040
2016-04-01,2072.78,0.006331
2016-04-04,2066.13,-0.003208
2016-04-05,2045.17,-0.010145
2016-04-06,2066.66,0.010508
2016-04-07,2041.91,-0.011976
2016-04-08,2047.60,0.002787
2016-04-11,2041.99,-0.002740
2016-04-12,2061.72,0.009662
2016-04-13,2082.42,0.010040
2016-04-14,2082.78,0.000173
2016-04-15,2080.73,-0.000984
2016-04-18,2094.34,0.006541
2016-04-19,2100.80,0.003085
2016-04-20,2102.40,0.000762
2016-04-21,2091.48,-0.005194
2016-04-22,2091.58,0.000048
2016-04-25,2087.79,-0.001812
2016-04-26,2091.70,0.001873
2016-04-27,2095.15,0.001649
2016-04-28,2075.81,-0.009231
2016-04-29,2065.30,-0.005063
2016-05-02,2081.43,0.007810
2016-05-03,2063.37,-0.008677
2016-05-04,2051.12,-0.005937
2016-05-05,2050.63,-0.000239
2016-05-06,2057.14,0.003175
2016-05-09,2058.69,0.000753
2016-05-10,2084.39,0.012484
2016-05-11,2064.46,-0.009562
2016-05-12,2064.11,-0.000170
2016-05-13,2046.61,-0.008478
2016-05-16,2066.66,0.009797
2016-05-17,2047.21,-0.009411
2016-05-18,2047.63,0.000205
2016-05-19,2040.04,-0.003707
2016-05-20,2052.32,0.006019
2016-05-23,2048.04,-0.002085
2016-05-24,2076.06,0.013681
2016-05-25,2090.54,0.006975
2016-05-26,2090.10,-0.000210
2016-05-27,2099.06,0.004287
2016-05-31,2096.96,-0.001000
2016-06-01,2099.33,0.001130
2016-06-02,2105.26,0.002825
2016-06-03,2099.13,-0.002912
2016-06-06,2109.41,0.004897
2016-06-07,2112.13,0.001289
2016-06-08,2119.12,0.003309
2016-06-09,2115.48,-0.001718
2016-06-10,2096.07,-0.009175
2016-06-13,2079.06,-0.008115
2016-06-14,2075.32,-0.001799
2016-06-15,2071.50,-0.001841
2016-06-16,2077.99,0.003133
2016-06-17,2071.22,-0.003258
2016-06-20,2083.25,0.005808
2016-06-21,2088.90,0.002712
2016-06-22,2085.45,-0.001652
2016-06-23,2113.32,0.013364
2016-06-24,2037.41,-0.035920
2016-06-27,2000.54,-0.018097
2016-06-28,2036.09,0.017770
2016-06-29,2070.77,0.017033
2016-06-30,2098.86,0.013565
2016-07-01,2102.95,0.001949
2016-07-05,2088.55,-0.006848
2016-07-06,2099.73,0.005353
2016-07-07,2097.90,-0.000872
2016-07-08,2129.90,0.015253
2016-07-11,2137.16,0.003409
2016-07-12,2152.14,0.007009
2016-07-13,2152.43,0.000135
2016-07-14,2163.75,0.005259
2016-07-15,2161.74,-0.000929
2016-07-18,2166.89,0.002382
2016-07-19,2163.78,-0.001435
2016-07-20,2173.02,0.004270
2016-07-21,2165.17,-0.003612
2016-07-22,2175.03,0.004554
2016-07-25,2168.48,-0.003011
2016-07-26,2169.18,0.000323
2016-07-27,2166.58,-0.001199
2016-07-28,2170.06,0.001606
2016-07-29,2173.60,0.001631
2016-08-01,2170.84,-0.001270
2016-08-02,2157.03,-0.006362
2016-08-03,2163.79,0.003134
2016-08-04,2164.25,0.000213
2016-08-05,2182.87,0.008603
2016-08-08,2180.89,-0.000907
2016-08-09,2181.74,0.000390
2016-08-10,2175.49,-0.002865
2016-08-11,2185.79,0.004735
2016-08-12,2184.05,-0.000796
2016-08-15,2190.15,0.002793
2016-08-16,2178.15,-0.005479
2016-08-17,2182.22,0.001869
2016-08-18,2187.02,0.002200
2016-08-19,2183.87,-0.001440
2016-08-22,2182.64,-0.000563
2016-08-23,2186.90,0.001952
2016-08-24,2175.44,-0.005240
2016-08-25,2172.47,-0.001365
2016-08-26,2169.04,-0.001579
2016-08-29,2180.38,0.005228
2016-08-30,2176.12,-0.001954
2016-08-31,2170.95,-0.002376
2016-09-01,2170.86,-0.000041
2016-09-02,2179.98,0.004201
2016-09-06,2186.48,0.002982
2016-09-07,2186.16,-0.000146
2016-09-08,2181.30,-0.002223
2016-09-09,2127.81,-0.024522
2016-09-12,2159.04,0.014677
2016-09-13,2127.02,-0.014831
2016-09-14,2125.77,-0.000588
2016-09-15,2147.26,0.010109
2016-09-16,2139.16,-0.003772
2016-09-19,2139.12,-0.000019
2016-09-20,2139.76,0.000299
2016-09-21,2163.12,0.010917
2016-09-22,2177.18,0.006500
2016-09-23,2164.69,-0.005737
2016-09-26,2146.10,-0.008588
2016-09-27,2159.93,0.006444
2016-09-28,2171.37,0.005296
2016-09-29,2151.13,-0.009321
2016-09-30,2168.27,0.007968
2016-10-03,2161.20,-0.003261
2016-10-04,2150.49,-0.004956
2016-10-05,2159.73,0.004297
2016-10-06,2160.77,0.000482
2016-10-07,2153.74,-0.003253
2016-10-10,2163.66,0.004606
2016-10-11,2136.73,-0.012447
2016-10-12,2139.18,0.001147
2016-10-13,2132.55,-0.003099
2016-10-14,2132.98,0.000202
2016-10-17,2126.50,-0.003038
2016-10-18,2139.60,0.006160
2016-10-19,2144.29,0.002192
2016-10-20,2141.34,-0.001376
2016-10-21,2141.16,-0.000084
2016-10-24,2151.33,0.004750
2016-10-25,2143.16,-0.003798
2016-10-26,2139.43,-0.001740
2016-10-27,2133.04,-0.002987
2016-10-28,2126.41,-0.003108
2016-10-31,2126.15,-0.000122
2016-11-01,2111.72,-0.006787
2016-11-02,2097.94,-0.006525
2016-11-03,2088.66,-0.004423
2016-11-04,2085.18,-0.001666
2016-11-07,2131.52,0.022224
2016-11-08,2139.56,0.003772
2016-11-09,2163.26,0.011077
2016-11-10,2167.48,0.001951
2016-11-11,2164.45,-0.001398
2016-11-14,2164.20,-0.000116
2016-11-15,2180.39,0.007481
2016-11-16,2176.94,-0.001582
2016-11-17,2187.12,0.004676
2016-11-18,2181.90,-0.002387
2016-11-21,2198.18,0.007461
2016-11-22,2202.94,0.002165
2016-11-23,2204.72,0.000808
2016-11-25,2213.35,0.003914
2016-11-28,2201.72,-0.005254
2016-11-29,2204.66,0.001335
2016-11-30,2198.81,-0.002653
2016-12-01,2191.08,-0.003516
2016-12-02,2191.95,0.000397
2016-12-05,2204.71,0.005821
2016-12-06,2212.23,0.003411
2016-12-07,2241.35,0.013163
2016-12-08,2246.19,0.002159
2016-12-09,2259.53,0.005939
2016-12-12,2256.96,-0.001137
2016-12-13,2271.72,0.006540
2016-12-14,2253.28,-0.008117
2016-12-15,2262.03,0.003883
2016-12-16,2258.07,-0.001751
2016-12-19,2262.53,0.001975
2016-12-20,2270.76,0.003638
2016-12-21,2265.18,-0.002457
2016-12-22,2260.96,-0.001863
2016-12-23,2263.79,0.001252
2016-12-27,2268.88,0.002248
2016-12-28,2249.92,-0.008357
2016-12-29,2249.26,-0.000293
2016-12-30,2238.83,-0.004637
2017-01-03,2257.83,0.008487
2017-01-04,2270.75,0.005722
2017-01-05,2269.00,-0.000771
2017-01-06,2276.98,0.003517
2017-01-09,2268.90,-0.003549
2017-01-10,2268.90,0.000000
2017-01-11,2275.32,0.002830
2017-01-12,2270.44,-0.002145
2017-01-13,2274.64,0.001850
2017-01-17,2267.89,-0.002968
2017-01-18,2271.89,0.001764
2017-01-19,2263.69,-0.003609
2017-01-20,2271.31,0.003366
2017-01-23,2265.20,-0.002690
2017-01-24,2280.07,0.006565
2017-01-25,2298.37,0.008026
2017-01-26,2296.68,-0.000735
2017-01-27,2294.69,-0.000866
2017-01-30,2280.90,-0.006010
2017-01-31,2278.87,-0.000890
2017-02-01,2279.55,0.000298
2017-02-02,2280.85,0.000570
2017-02-03,2297.42,0.007265
2017-02-06,2292.56,-0.002115
2017-02-07,2293.08,0.000227
2017-02-08,2294.67,0.000693
2017-02-09,2307.87,0.005752
2017-02-10,2316.10,0.003566
2017-02-13,2328.25,0.005246
2017-02-14,2337.58,0.004007
2017-02-15,2349.25,0.004992
2017-02-16,2347.22,-0.000864
2017-02-17,2351.16,0.001679
2017-02-21,2365.38,0.006048
2017-02-22,2362.82,-0.001082
2017-02-23,2363.81,0.000419
2017-02-24,2367.34,0.001493
2017-02-27,2369.75,0.001018
2017-02-28,2363.64,-0.002578
2017-03-01,2395.96,0.013674
2017-03-02,2381.92,-0.005860
2017-03-03,2383.12,0.000504
2017-03-06,2375.31,-0.003277
2017-03-07,2368.39,-0.002913
2017-03-08,2362.98,-0.002284
2017-03-09,2364.87,0.000800
2017-03-10,2372.60,0.003269
2017-03-13,2373.47,0.000367
2017-03-14,2365.45,-0.003379
2017-03-15,2385.26,0.008375
2017-03-16,2381.38,-0.001627
2017-03-17,2378.25,-0.001314
2017-03-20,2373.47,-0.002010
2017-03-21,2344.02,-0.012408
2017-03-22,2348.45,0.001890
2017-03-23,2345.96,-0.001060
2017-03-24,2343.98,-0.000844
2017-03-27,2341.59,-0.001020
2017-03-28,2358.57,0.007251
2017-03-29,2361.13,0.001085
2017-03-30,2368.06,0.002935
2017-03-31,2362.72,-0.002255
2017-04-03,2358.84,-0.001642
2017-04-04,2360.16,0.000560
2017-04-05,2352.95,-0.003055
2017-04-06,2357.49,0.001929
2017-04-07,2355.54,-0.000827
2017-04-10,2357.16,0.000688
2017-04-11,2353.78,-0.001434
2017-04-12,2344.93,-0.003760
2017-04-13,2328.95,-0.006815
2017-04-17,2349.01,0.008613
2017-04-18,2342.19,-0.002903
2017-04-19,2338.17,-0.001716
2017-04-20,2355.84,0.007557
2017-04-21,2348.69,-0.003035
2017-04-24,2374.15,0.010840
2017-04-25,2388.61,0.006091
2017-04-26,2387.45,-0.000486
2017-04-27,2388.77,0.000553
2017-04-28,2384.20,-0.001913
2017-05-01,2388.33,0.001732
2017-05-02,2391.17,0.001189
2017-05-03,2388.13,-0.001271
2017-05-04,2389.52,0.000582
2017-05-05,2399.29,0.004089
2017-05-08,2399.38,0.000038
2017-05-09,2396.92,-0.001025
2017-05-10,2399.63,0.001131
2017-05-11,2394.44,-0.002163
2017-05-12,2390.90,-0.001478
2017-05-15,2402.32,0.004776
2017-05-16,2400.67,-0.000687
2017-05-17,2357.03,-0.018178
2017-05-18,2365.72,0.003687
2017-05-19,2381.73,0.006767
2017-05-22,2394.02,0.005160
2017-05-23,2398.42,0.001838
2017-05-24,2404.39,0.002489
2017-05-25,2415.07,0.004442
2017-05-26,2415.82,0.000311
2017-05-30,2412.91,-0.001205
2017-05-31,2411.80,-0.000460
2017-06-01,2430.06,0.007571
2017-06-02,2439.07,0.003708
2017-06-05,2436.10,-0.001218
2017-06-06,2429.33,-0.002779
2017-06-07,2433.14,0.001568
2017-06-08,2433.79,0.000267
2017-06-09,2431.77,-0.000830
2017-06-12,2429.39,-0.000979
2017-06-13,2440.35,0.004511
2017-06-14,2437.92,-0.000996
2017-06-15,2432.46,-0.002240
2017-06-16,2433.15,0.000284
2017-06-19,2453.46,0.008347
2017-06-20,2437.03,-0.006697
2017-06-21,2435.61,-0.000583
2017-06-22,2434.50,-0.000456
2017-06-23,2438.30,0.001561
2017-06-26,2439.07,0.000316
2017-06-27,2419.38,-0.008073
2017-06-28,2440.69,0.008808
2017-06-29,2419.70,-0.008600
2017-06-30,2423.41,0.001533
2017-07-03,2429.01,0.002311
2017-07-05,2432.54,0.001453
2017-07-06,2409.75,-0.009369
2017-07-07,2425.18,0.006403
2017-07-10,2427.43,0.000928
2017-07-11,2425.53,-0.000783
2017-07-12,2443.25,0.007306
2017-07-13,2447.83,0.001875
2017-07-14,2459.27,0.004674
2017-07-17,2459.14,-0.000053
2017-07-18,2460.61,0.000598
2017-07-19,2473.83,0.005373
2017-07-20,2473.45,-0.000154
2017-07-21,2472.54,-0.000368
2017-07-24,2469.91,-0.001064
2017-07-25,2477.13,0.002923
2017-07-26,2477.83,0.000283
2017-07-27,2475.42,-0.000973
2017-07-28,2472.10,-0.001341
2017-07-31,2470.30,-0.000728
2017-08-01,2476.35,0.002449
2017-08-02,2477.57,0.000493
2017-08-03,2472.16,-0.002184
2017-08-04,2476.83,0.001889
2017-08-07,2480.91,0.001647
2017-08-08,2474.92,-0.002414
2017-08-09,2474.02,-0.000364
2017-08-10,2438.21,-0.014474
2017-08-11,2441.32,0.001276
2017-08-14,2465.84,0.010044
2017-08-15,2464.61,-0.000499
2017-08-16,2468.11,0.001420
2017-08-17,2430.01,-0.015437
2017-08-18,2425.55,-0.001835
2017-08-21,2428.37,0.001163
2017-08-22,2452.51,0.009941
2017-08-23,2444.04,-0.003454
2017-08-24,2438.97,-0.002074
2017-08-25,2443.05,0.001673
2017-08-28,2444.24,0.000487
2017-08-29,2446.30,0.000843
2017-08-30,2457.59,0.004615
2017-08-31,2471.65,0.005721
2017-09-01,2476.55,0.001982
2017-09-05,2457.85,-0.007551
2017-09-06,2465.54,0.003129
2017-09-07,2465.10,-0.000178
2017-09-08,2461.43,-0.001489
2017-09-11,2488.11,0.010839
2017-09-12,2496.48,0.003364
2017-09-13,2498.37,0.000757
2017-09-14,2495.62,-0.001101
2017-09-15,2500.23,0.001847
2017-09-18,2503.87,0.001456
2017-09-19,2506.65,0.001110
2017-09-20,2508.24,0.000634
2017-09-21,2500.60,-0.003046
2017-09-22,2502.22,0.000648
2017-09-25,2496.66,-0.002222
2017-09-26,2496.84,0.000072
2017-09-27,2507.04,0.004085
2017-09-28,2510.06,0.001205
2017-09-29,2519.36,0.003705
2017-10-02,2529.12,0.003874
2017-10-03,2534.58,0.002159
2017-10-04,2537.74,0.001247
2017-10-05,2552.07,0.005647
2017-10-06,2549.33,-0.001074
2017-10-09,2544.73,-0.001804
2017-10-10,2550.64,0.002322
2017-10-11,2555.24,0.001803
2017-10-12,2550.93,-0.001687
2017-10-13,2553.17,0.000878
2017-10-16,2557.64,0.001751
2017-10-17,2559.36,0.000672
2017-10-18,2561.26,0.000742
2017-10-19,2562.10,0.000328
2017-10-20,2575.21,0.005117
2017-10-23,2564.98,-0.003972
2017-10-24,2569.13,0.001618
2017-10-25,2557.15,-0.004663
2017-10-26,2560.40,0.001271
2017-10-27,2581.07,0.008073
2017-10-30,2572.83,-0.003192
2017-10-31,2575.26,0.000944
2017-11-01,2579.36,0.001592
2017-11-02,2579.85,0.000190
2017-11-03,2587.84,0.003097
2017-11-06,2591.13,0.001271
2017-11-07,2590.64,-0.000189
2017-11-08,2594.38,0.001444
2017-11-09,2584.62,-0.003762
2017-11-10,2582.30,-0.000898
2017-11-13,2584.84,0.000984
2017-11-14,2578.87,-0.002310
2017-11-15,2564.62,-0.005526
2017-11-16,2585.64,0.008196
2017-11-17,2578.85,-0.002626
2017-11-20,2582.14,0.001276
2017-11-21,2599.03,0.006541
2017-11-22,2597.08,-0.000750
2017-11-24,2602.42,0.002056
2017-11-27,2601.42,-0.000384
2017-11-28,2627.04,0.009848
2017-11-29,2626.07,-0.000369
2017-11-30,2647.58,0.008191
2017-12-01,2642.22,-0.002024
2017-12-04,2639.44,-0.001052
2017-12-05,2629.57,-0.003739
2017-12-06,2629.27,-0.000114
2017-12-07,2636.98,0.002932
2017-12-08,2651.50,0.005506
2017-12-11,2659.99,0.003202
2017-12-12,2664.11,0.001549
2017-12-13,2662.85,-0.000473
2017-12-14,2652.01,-0.004071
2017-12-15,2675.81,0.008974
2017-12-18,2690.16,0.005363
2017-12-19,2681.47,-0.003230
2017-12-20,2679.25,-0.000828
2017-12-21,2684.57,0.001986
2017-12-22,2683.34,-0.000458
2017-12-26,2680.50,-0.001058
2017-12-27,2682.62,0.000791
2017-12-28,2687.54,0.001834
2017-12-29,2673.61,-0.005183
2018-01-02,2695.81,0.008303
2018-01-03,2713.06,0.006399
2018-01-04,2723.99,0.004029
2018-01-05,2743.15,0.007034
2018-01-08,2747.71,0.001662
2018-01-09,2751.29,0.001303
2018-01-10,2748.23,-0.001112
2018-01-11,2767.56,0.007034
2018-01-12,2786.24,0.006750
2018-01-16,2776.42,-0.003524
2018-01-17,2802.56,0.009415
2018-01-18,2798.03,-0.001616
2018-01-19,2810.30,0.004385
2018-01-22,2832.97,0.008067
2018-01-23,2839.13,0.002174
2018-01-24,2837.54,-0.000560
2018-01-25,2839.25,0.000603
2018-01-26,2872.87,0.011841
2018-01-29,2853.53,-0.006732
2018-01-30,2822.43,-0.010899
2018-01-31,2823.81,0.000489
2018-02-01,2821.98,-0.000648
2018-02-02,2762.13,-0.021209
2018-02-05,2648.94,-0.040979
2018-02-06,2695.14,0.017441
2018-02-07,2681.66,-0.005002
2018-02-08,2581.00,-0.037536
2018-02-09,2619.55,0.014936
2018-02-12,2656.00,0.013915
2018-02-13,2662.94,0.002613
2018-02-14,2698.63,0.013402
2018-02-15,2731.20,0.012069
2018-02-16,2732.22,0.000373
2018-02-20,2716.26,-0.005841
2018-02-21,2701.33,-0.005497
2018-02-22,2703.96,0.000974
2018-02-23,2747.30,0.016028
2018-02-26,2779.60,0.011757
2018-02-27,2744.28,-0.012707
2018-02-28,2713.83,-0.011096
2018-03-01,2677.67,-0.013324
2018-03-02,2691.25,0.005072
2018-03-05,2720.94,0.011032
2018-03-06,2728.12,0.002639
2018-03-07,2726.80,-0.000484
2018-03-08,2738.97,0.004463
2018-03-09,2786.57,0.017379
2018-03-12,2783.02,-0.001274
2018-03-13,2765.31,-0.006364
2018-03-14,2749.48,-0.005724
2018-03-15,2747.33,-0.000782
2018-03-16,2752.01,0.001703
2018-03-19,2712.92,-0.014204
2018-03-20,2716.94,0.001482
2018-03-21,2711.93,-0.001844
2018-03-22,2643.69,-0.025163
2018-03-23,2588.26,-0.020967
2018-03-26,2658.55,0.027157
2018-03-27,2612.62,-0.017276
2018-03-28,2605.00,-0.002917
2018-03-29,2640.87,0.013770
2018-04-02,2581.88,-0.022337
2018-04-03,2614.45,0.012615
2018-04-04,2644.69,0.011566
2018-04-05,2662.84,0.006863
2018-04-06,2604.47,-0.021920
2018-04-09,2613.16,0.003337
2018-04-10,2656.87,0.016727
2018-04-11,2642.19,-0.005525
2018-04-12,2663.99,0.008251
2018-04-13,2656.30,-0.002887
2018-04-16,2677.84,0.008109
2018-04-17,2706.39,0.010662
2018-04-18,2708.64,0.000831
2018-04-19,2693.13,-0.005726
2018-04-20,2670.14,-0.008537
2018-04-23,2670.29,0.000056
2018-04-24,2634.56,-0.013381
2018-04-25,2639.40,0.001837
2018-04-26,2666.94,0.010434
2018-04-27,2669.91,0.001114
2018-04-30,2648.05,-0.008188
2018-05-01,2654.80,0.002549
2018-05-02,2635.67,-0.007206
2018-05-03,2629.73,-0.002254
2018-05-04,2663.42,0.012811
2018-05-07,2672.63,0.003458
2018-05-08,2671.92,-0.000266
2018-05-09,2697.79,0.009682
2018-05-10,2723.07,0.009371
2018-05-11,2727.72,0.001708
2018-05-14,2730.13,0.000884
2018-05-15,2711.45,-0.006842
2018-05-16,2722.46,0.004061
2018-05-17,2720.13,-0.000856
2018-05-18,2712.97,-0.002632
2018-05-21,2733.01,0.007387
2018-05-22,2724.44,-0.003136
2018-05-23,2733.29,0.003248
2018-05-24,2727.76,-0.002023
2018-05-25,2721.33,-0.002357
2018-05-29,2689.86,-0.011564
2018-05-30,2724.01,0.012696
2018-05-31,2705.27,-0.006880
2018-06-01,2734.62,0.010849
2018-06-04,2746.87,0.004480
2018-06-05,2748.80,0.000703
2018-06-06,2772.35,0.008567
2018-06-07,2770.37,-0.000714
2018-06-08,2779.03,0.003126
2018-06-11,2782.00,0.001069
2018-06-12,2786.85,0.001743
2018-06-13,2775.63,-0.004026
2018-06-14,2782.49,0.002472
2018-06-15,2779.66,-0.001017
2018-06-18,2773.75,-0.002126
2018-06-19,2762.59,-0.004023
2018-06-20,2767.32,0.001712
2018-06-21,2749.76,-0.006345
2018-06-22,2754.88,0.001862
2018-06-25,2717.07,-0.013725
2018-06-26,2723.06,0.002205
2018-06-27,2699.63,-0.008604
2018-06-28,2716.31,0.006179
2018-06-29,2718.37,0.000758
2018-07-02,2726.71,0.003068
2018-07-03,2713.22,-0.004947
2018-07-05,2736.61,0.008621
2018-07-06,2759.82,0.008481
2018-07-09,2784.17,0.008823
2018-07-10,2793.84,0.003473
2018-07-11,2774.02,-0.007094
2018-07-12,2798.29,0.008749
2018-07-13,2801.31,0.001079
2018-07-16,2798.43,-0.001028
2018-07-17,2809.55,0.003974
2018-07-18,2815.62,0.002160
2018-07-19,2804.49,-0.003953
2018-07-20,2801.83,-0.000948
2018-07-23,2806.98,0.001838
2018-07-24,2820.40,0.004781
2018-07-25,2846.07,0.009102
2018-07-26,2837.44,-0.003032
2018-07-27,2818.82,-0.006562
2018-07-30,2802.60,-0.005754
2018-07-31,2816.29,0.004885
2018-08-01,2813.36,-0.001040
2018-08-02,2827.22,0.004926
2018-08-03,2840.35,0.004644
2018-08-06,2850.40,0.003538
2018-08-07,2858.45,0.002824
2018-08-08,2857.70,-0.000262
2018-08-09,2853.58,-0.001442
2018-08-10,2833.28,-0.007114
2018-08-13,2821.93,-0.004006
2018-08-14,2839.96,0.006389
2018-08-15,2818.37,-0.007602
2018-08-16,2840.69,0.007919
2018-08-17,2850.13,0.003323
2018-08-20,2857.05,0.002428
2018-08-21,2862.96,0.002069
